ProductID,Product,Category,Sub_category,ProductBrand,Price  ,Market_price,Type,Rating
847,Pure Country Jaggery/Bella Powder,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Samvuddhi & Co,97,97,Sugar & Jaggery,3.9
848,"Steel Storage/Lunch Container - No.21, Pink, Klip It","Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,129,199,Steel Storage Containers,2.8
849,"Sanitary Pads - XL Plus Wings, Ultra",Beauty & Hygiene,Feminine Hygiene,Whisper ,156.75,170,Sanitary Napkins,4.3
850,Herbal Peptide + Hyaluronic 4% Firming Serum - Complete Age Control Concentrate,Beauty & Hygiene,Skin Care,Soulflower,1530,1800,Face Care,
851,Agar Agar Vegetarian Gelatin,Gourmet & World Food,Cooking & Baking Needs,By Nature,449,449,"Baking, Cake Decorations",3.5
852,Green Tea - Jasmine,Beverages,Tea,Typhoo,166,195,Green Tea,3.9
853,Sapphire Storage Container - Assorted Colour,Cleaning & Household,Bins & Bathroom Ware,Nakoda,249,301,"Laundry, Storage Baskets",
854,Secondary Class Students - Online Learning,Cleaning & Household,Stationery,Classmate,249,256,"Notebooks, Files, Folders",
855,"Apple - Green, Premium",Fruits & Vegetables,Fresh Fruits,Fresho,145,181.25,Apples & Pomegranate,
856,3-In-1 Conditioning Shampoo,Beauty & Hygiene,Hair Care,Brylcreem,225,225,Shampoo & Conditioner,4.5
857,Makhana - Himalayan Salt & Pepper,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nutty Yogi,79,79,"Healthy, Baked Snacks",
858,Gold Flash - Mosquito Repellent Combo Machine & Refill,Cleaning & Household,Fresheners & Repellents,Good knight,160.2,178,Mosquito Repellent,4.2
859,Maharasnadi Kwath,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,175,175,Ayurveda,
860,Aloe Face Wash Gel,Beauty & Hygiene,Skin Care,Green Leaf,108,120,Face Care,3.8
861,"Energy Bars - Berry, 4+ Years, 100% Natural & Healthy",Snacks & Branded Foods,Chocolates & Candies,Timios,700,700,Chocolates,3.8
862,Hot & Cold Jug - Thermo Tuff,"Kitchen, Garden & Pets",Crockery & Cutlery,Asian,349,435,"Cups, Mugs & Tumblers",
863,PP Apple Belt,Gourmet & World Food,Chocolates & Biscuits,Kantan,30,30,"Marshmallow, Candy, Jelly",5
864,Shade Revive Plant Based Liquid Laundry Detergent,Cleaning & Household,Detergents & Dishwash,Born Good,262.65,309,"Detergent Powder, Liquid",
865,Sensual - Handmade Jasmine Bathing Bar With Natural Chunks,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,199,199,Bathing Bars & Soaps,2
866,El Paso Deodorant,Beauty & Hygiene,Fragrances & Deos,Lomani,150,250,Men's Deodorants,4.7
867,Complete Detergent Washing Powder,Cleaning & Household,Detergents & Dishwash,Ariel ,280,280,"Detergent Powder, Liquid",4.4
868,Classic Chicken Delite Soup,Snacks & Branded Foods,Ready To Cook & Eat,Knorr,49.5,55,Soups,4.3
869,Kitchen Cloth - Big,Cleaning & Household,"Mops, Brushes & Scrubs",Raju's Cloth,99,99,Dust Cloth & Wipes,2
870,Sugar Free Butter Cookies,Snacks & Branded Foods,Biscuits & Cookies,Unibic,34,40,Cookies,4.2
871,Chef Curated Marinade Pahadi,"Foodgrains, Oil & Masala",Masalas & Spices,Cambay Tiger,120,120,Blended Masalas,5
872,Pro 4 Shaving Razor for Men - Blade + Handle + Cap,Beauty & Hygiene,Men's Grooming,LetsShave,299,299,Shaving Care,
873,Curcumin Imbued Honey,Gourmet & World Food,"Sauces, Spreads & Dips",Sprig,499,499,Honey & Maple Syrup,4.6
874,Flakes - Ragi,Snacks & Branded Foods,Breakfast Cereals,Health Sutra,60,60,Kids Cereal,4.3
875,Sports Sunscreen Lotion SPF 50,Beauty & Hygiene,Skin Care,INATUR ,247,380,Face Care,3.7
876,Tea - Masala Vasala,Gourmet & World Food,Drinks & Beverages,Chymey,449,449,Gourmet Tea & Tea Bags,
877,"Diabetic Care - Apple Cider Vinegar Blended With Bermuda Grass, Guava Leaf Juice & Honey",Gourmet & World Food,Oils & Vinegar,DrNatcure,449.1,499,Balsamic & Cider Vinegar,5
878,Papaya & Apricot Anti Tan Scrub,Beauty & Hygiene,Skin Care,Glamveda,208,260,Face Care,3.7
879,Pasta - Orecchiette,Gourmet & World Food,"Pasta, Soup & Noodles",PastificioG Di Martino,325,325,Pastas & Spaghetti,
880,Bio Green - Apple Fresh Daily Purifying Shampoo & Conditioner,Beauty & Hygiene,Hair Care,BIOTIQUE,74.25,99,Shampoo & Conditioner,4.3
881,Olive Pomace Oil,Gourmet & World Food,Oils & Vinegar,Pietro Coricelli,2800,2800,"Pure, Pomace Olive Oil",2.5
882,Green Stuffed Hot Pepper Pickle,Gourmet & World Food,"Sauces, Spreads & Dips",Sakurafresh,250,250,"Jams, Marmalade, Spreads",
883,Organic Basmati Rice/Basmati Akki - White,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,237.5,250,"Organic Rice, Other Rice",3.8
884,UV Away Moist Jumbo Sun Block,Beauty & Hygiene,Skin Care,It's Skin,1200,1200,Face Care,4.5
885,"LED Bulb - 12 Watt, Cool White, B22","Kitchen, Garden & Pets",Appliances & Electricals,C&S Electric,149,269,CFL & Led Bulbs,3.3
886,Crunchy Cinnamon Almond Butter,Gourmet & World Food,Dairy & Cheese,Nutty Yogi,389,389,Butter & Cream,3.2
887,MaxFresh Pink Spicy Fresh Gel Toothpaste - Rajasthan Royals Special Edition Pack,Beauty & Hygiene,Oral Care,Colgate,89.25,105,Toothpaste,
888,Elegance Deodorant - For Men,Beauty & Hygiene,Men's Grooming,Yardley London,159.2,199,Men's Deodorants,3.9
889,Natural Baby Wash,Baby Care,Baby Bath & Hygiene,The Moms Co,149,149,Baby Bath,
890,Bajra Pearls - Roasted,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nutty Yogi,89,89,"Healthy, Baked Snacks",
891,Tamarind/Hunisehannu,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,65,65,Whole Spices,3.9
892,Kitchen Towel Paper Reusable Tissue Washable,Cleaning & Household,"Disposables, Garbage Bag",Beeta,180,180,Kitchen Rolls,3.8
893,Organic Bisibelebath Mix - Kodo Millet,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,115,115,Breakfast & Snack Mixes,
894,Wisal Dhabab Perfume Deodorant For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,225,299,Men's Deodorants,3.8
895,Palakkad Red Matta Boiled Rice - Unda,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,242,350,Boiled & Steam Rice,
896,Olive Vegetable Oil,Beauty & Hygiene,Skin Care,Aroma Treasures,156.75,165,Aromatherapy,
897,Hearts & Kisses For Women,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599,Eau De Toilette,3.6
898,Chocos - Moons & Stars,Snacks & Branded Foods,Breakfast Cereals,Kelloggs,175,175,Kids Cereal,4.2
899,Instant Diet Popcorn - Contains Olive Oil,Snacks & Branded Foods,Snacks & Namkeen,PIPO,10,10,Chips & Corn Snacks,3.9
900,Ultra Mosquito Repellant Refill - Floral Fragrance,Cleaning & Household,Fresheners & Repellents,All Out,72,72,Air Freshener,4.2
901,Con Con Corn Chips - BBQ,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,120,120,"Healthy, Baked Snacks",
902,Disinfectant Surface Sanitizer,Cleaning & Household,All Purpose Cleaners,Maxkleen,71.1,79,Disinfectant Spray & Cleaners,3.6
903,Surekha Boiled Rice,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,228,300,Boiled & Steam Rice,
904,Peri Peri Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Smith & Jones,42.24,48,Blended Masalas,3.9
905,Haldi Drops,Beauty & Hygiene,Health & Medicine,Zandu,190,190,Ayurveda,
906,Pasta - 37B Penne Rigate,Gourmet & World Food,Oils & Vinegar,Colavita,92,115,Extra Virgin Olive Oil,2
907,Asafoetida Powder,"Foodgrains, Oil & Masala",Masalas & Spices,G.D ,160,160,Powdered Spices,4.2
908,Face Wash - Blush & Glow Strawberry Gel,Beauty & Hygiene,Skin Care,Lakme,153.75,205,Face Care,4.3
909,Blueberry Almond Crisps,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Epiphany Snacks,225,225,"Healthy, Baked Snacks",
910,"Toothpaste - Whitening, Cavity Protection, 150 G",Beauty & Hygiene,Oral Care,Pepsodent,85,100,Toothpaste,4.2
911,"Bathing/Cleaning Bucket - With Plastic Handle, Mango Yellow, L1145PH-LT MY",Cleaning & Household,Bins & Bathroom Ware,Princeware,249,408,Buckets & Mugs,4.4
912,Organic Puttu - Pearl Millet,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,68,68,Breakfast & Snack Mixes,2.3
913,Muesli - Gluten Free,Gourmet & World Food,Cereals & Breakfast,Bobs Red Mill,790,790,Muesli & Rice Cakes,
914,Organic Powder - Red Chilly,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,52.25,55,Organic Masalas & Spices,4.1
915,Thyme,"Foodgrains, Oil & Masala",Masalas & Spices,HappyChef,79,109,Herbs & Seasoning,
916,"Steel Deep Dabba/Storage Container - No. 14, Plain","Kitchen, Garden & Pets",Steel Utensils,BB Home,329,459,Steel Storage Containers,
917,"Coco Oval Basket With Lid - Medium, Assorted Colour",Cleaning & Household,Bins & Bathroom Ware,Nakoda,159,182,"Laundry, Storage Baskets",
918,Aluminium Induction Base Flat Bottom Patila Tope Pot - Silver,"Kitchen, Garden & Pets",Cookware & Non Stick,HAZEL,399,599,Tawa & Sauce Pan,
919,"Ultra-Fresh Fairness Face Wash With Milk, Licorice, Saffron",Beauty & Hygiene,Skin Care,Olivia,12.75,15,Face Care,2.3
920,Pickle - Prawn,"Eggs, Meat & Fish",Fish & Seafood,Tasty Nibbles,225,225,Canned Seafood,
921,Stand & Pee Reusable Portable Urination Funnel For Women,Beauty & Hygiene,Feminine Hygiene,Peebuddy,225.5,275,Intimate Wash & Care,2
922,Original Scent - Dry Skin Moisturiser With Cherry Almond Essence,Beauty & Hygiene,Skin Care,Jergens,449.1,499,Body Care,4.3
923,Cookies-Choco Ripple Cookies,Snacks & Branded Foods,Biscuits & Cookies,Unibic,36,40,Cookies,4.2
924,"Executive Lunch Box - Small, T Blue","Kitchen, Garden & Pets",Storage & Accessories,Signoraware,390,390,Lunch Boxes,3.5
925,Room Freshener - Soul Blossom Jasmine,Cleaning & Household,Fresheners & Repellents,Good Home,149,149,Air Freshener,4.3
926,Sauce - Chilli,Gourmet & World Food,"Sauces, Spreads & Dips",Remia,200,200,Salad Dressings,5
927,"Copper Water Fliptop Bottle - Hammered, Plain","Kitchen, Garden & Pets",Steel Utensils,Frestol,549,1299,Copper Utensils,2.3
928,Himalayan Raw Apple Cider Vinegar,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dabur,296,370,Vinegar,4.2
929,"Toothbrush - 360 Degree Flosstip, Soft",Beauty & Hygiene,Oral Care,Colgate,142.5,190,Toothbrush,3.9
930,Purifying Neem Face Wash,Beauty & Hygiene,Skin Care,Chandrika ,63,63,Face Care,3.9
931,Opalware Classique 2 Dinner Set - Mystrio Black,"Kitchen, Garden & Pets",Crockery & Cutlery,Laopala Diva,2379,3395,Dinner Sets,3.3
932,Black Sliced Olives,Gourmet & World Food,Tinned & Processed Food,Habit,180,200,"Olive, Jalapeno, Gherkin",3.8
933,Diatrin Tablets - Controls Sugar Naturally,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,65,65,Ayurveda,
934,"Hangable Dress Shaped Hand/Basin Towel - Cream, Bh-038 Crm",Beauty & Hygiene,Bath & Hand Wash,BB Home,209,260,Bathing Accessories,
935,6 Oil Nourish Conditioner,Beauty & Hygiene,Hair Care,Loreal Paris,159,199,Shampoo & Conditioner,4.3
936,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS10","Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,5320,5600,Pressure Cookers,
937,"Chips - Potato, Masala",Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,45,45,Chips & Corn Snacks,3.4
938,Dates Powder - Natural Sweetener,Baby Care,Baby Food & Formula,Early Foods,300,300,Organic Baby Food,4.6
939,Coconut Scraper - Sleek,"Kitchen, Garden & Pets",Kitchen Accessories,Anjali,199,225,Choppers & Graters,3.5
940,Infant Formula Baby Food Powder - Stage 1,Baby Care,Baby Food & Formula,Enfamil A+,715,715,Infant Formula,4.5
941,Organic - Whole Wheat Ajwain Jaggery Teething Sticks,Baby Care,Baby Food & Formula,Early Foods,175,175,Organic Baby Food,3.9
942,Pre Shave Foam - Classic Lemon Lime,Beauty & Hygiene,Men's Grooming,Gillette,195.02,199,Shaving Care,4.2
943,Onion - Organically Grown,Fruits & Vegetables,Fresh Vegetables,Fresho,35,43.75,Organic Vegetables,
944,Cheese Spread - Asli Pepper,"Bakery, Cakes & Dairy",Dairy,Britannia,101.25,135,Cheese,4
945,Lollygum,Snacks & Branded Foods,Chocolates & Candies,Dukes,99,125,"Toffee, Candy & Lollypop",3.7
946,Pet Selo Container Set - Silver,"Kitchen, Garden & Pets",Storage & Accessories,Steelo,279,362,Containers Sets,3.6
947,Amritsari Marinade,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,51.75,69,Herbs & Seasoning,1
948,Sriracha Hot Chilli Sauce,Gourmet & World Food,"Sauces, Spreads & Dips",Real Thai,180,180,Thai & Asian Sauces,4
949,Brightening Booster Orange Shower Gel,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,299,299,Shower Gel & Body Wash,3
950,Icecream Mix- Chocolate,Gourmet & World Food,Cooking & Baking Needs,Puramate,43.2,48,"Baking, Cake Decorations",4.2
951,Spices - Whole White Pepper,Gourmet & World Food,Cooking & Baking Needs,Malabar Coast,250,250,"Herbs, Seasonings & Rubs",3
952,Comb - Derby Deluxe No 61,Beauty & Hygiene,Hair Care,Ego of Paris,40,40,Tools & Accessories,4
953,Scissors - Stylish Cut,Cleaning & Household,Stationery,Cartini,220,220,"Scissor, Glue & Tape",3.3
954,Sylvana Shot Glass Tumbler,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,359,438,Glassware,3.4
955,"Padded Lead - 1 inch, Blue Colour","Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,730,730,Pet Collars & Leashes,
956,Pimple Clear & Germ Removal Face Wash,Beauty & Hygiene,Skin Care,Ponds,186,249,Face Care,4.4
957,Organic Peanut Flax Chutney - Spicy Podi Flavour,Snacks & Branded Foods,Pickles & Chutney,Jus Amazin,120,130,Chutney Powder,3.7
958,Manuka Honey Multifloral,Gourmet & World Food,"Sauces, Spreads & Dips",Nelson Honey,1999,1999,Honey & Maple Syrup,
959,Everfresh Morning Rose Dew Gel Blocks,Cleaning & Household,Fresheners & Repellents,Air wick,59,65,Air Freshener,3.7
960,Organic Tamarind/Hunisehannu,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,239,339,Organic Masalas & Spices,
961,"Muffin - Rich Chocolate, Whole Wheat (Eggless)","Bakery, Cakes & Dairy",Cakes & Pastries,BHealthy,289,289,Muffins & Cup Cakes,4.3
962,Cheesy Corn Triangles,Snacks & Branded Foods,Frozen Veggies & Snacks,ITC Master Chef,152,160,Frozen Veg Snacks,3.7
963,Rejuvenating Cucumber & Aloe Vera Face Pack For Skin,Beauty & Hygiene,Skin Care,Everyuth Naturals,171,180,Face Care,4.5
964,Opalware Ivory Multiutility Bowl Set - Autumn Shadow,"Kitchen, Garden & Pets",Crockery & Cutlery,Laopala Diva,225,225,Plates & Bowls,
965,Cheese Crunchy Layered Crackers,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Malkist,140,150,"Bakery Biscuits, Cookies",4.5
966,Kitchen & Household Daily Cleaning - Reusable Cloth,Cleaning & Household,"Mops, Brushes & Scrubs",York,151.2,180,Dust Cloth & Wipes,3
967,Glass Water/Juice Tumbler - Summer,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,439,485,Glassware,3.5
968,Pearl Whitening Peel Off Mask,Beauty & Hygiene,Skin Care,Glamveda,144,180,Face Care,3
969,Plastic Watering Can - Green,"Kitchen, Garden & Pets",Gardening,Klassic,599,599,Gardening Tools,3.8
970,Lemon Grass,Fruits & Vegetables,Herbs & Seasonings,Fresho,10,12.5,Indian & Exotic Herbs,4
971,Professional Salon Series Platinum Silver Facial Kit,Beauty & Hygiene,Skin Care,Vlcc,1120,1600,Face Care,5
972,Medium Prawns,Snacks & Branded Foods,Frozen Veggies & Snacks,sumeru,225,250,Frozen Non-Veg Snacks,3.9
973,"Stainless Steel Spices Bottle/Holder - Silver, BB 543","Kitchen, Garden & Pets",Storage & Accessories,DP,389,809,Racks & Holders,3
974,Organic - Chana Masala,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,65,65,Organic Masalas & Spices,4.5
975,"Body Bath Loofah/Sponge/Scrubber - Double Loop Hangable - Grey, BH011GRY","Kitchen, Garden & Pets",Kitchen Accessories,BB Home,219,219,Kitchen Tools ,4
976,Fibre Rich Muesli For Breakfast + Cranberry Blueberry Muesli Fibre (each 1kg),Gourmet & World Food,Cereals & Breakfast,True Elements,988,1190,Muesli & Rice Cakes,1
977,Immunity Booster Natural Remedial Drink,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,395,395,"Curry Paste, Coconut Milk",
978,"Copper Bottle - Matt Finish, Duke, BBCB03","Kitchen, Garden & Pets",Steel Utensils,BB Home,649,1299,Copper Utensils,3.2
979,Syrup,Gourmet & World Food,"Sauces, Spreads & Dips",Hersheys ,200,200,"Chocolate, Peanut Spread",5
980,Microfiber Multipurpose Cloth,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,140,140,Dust Cloth & Wipes,4.1
981,Paste - Ginger & Garlic,"Foodgrains, Oil & Masala",Masalas & Spices,Mother's Recipe,68.25,75,Cooking Pastes,4.2
982,Sugar/Sakkare - Refined,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Madhur,234,295,Sugar & Jaggery,4.1
983,Namkeen - Lite Chiwda,Snacks & Branded Foods,Snacks & Namkeen,Haldirams ,10,10,Namkeen & Savoury Snacks,4.1
984,Men Expert White Activ Intensive Whitening Foam,Beauty & Hygiene,Men's Grooming,Loreal Paris,499,499,Face & Body,3
985,Shai Mix,"Foodgrains, Oil & Masala",Dry Fruits,Marudhar,131.75,155,Mukhwas,5
986,Menthol Cool 500 ml + Laundry San- Fresh Linen 480 ml,Cleaning & Household,All Purpose Cleaners,Dettol,309.6,363,Disinfectant Spray & Cleaners,
987,Daily Face Care Lotion Oil Balance - Combination To Normal Skin,Beauty & Hygiene,Skin Care,Lacto Calamine,117,130,Face Care,4.4
988,Nano Sun Block Sun Protective Cream Spf 60,Beauty & Hygiene,Skin Care,Shahnaz Husain,455,455,Face Care,5
989,Women Well Being Capsules,Beauty & Hygiene,Health & Medicine,ORGANIC INDIA,210,210,Supplements & Proteins,4
990,Men Expert Hydra Power Duo Foam Cleanser,Beauty & Hygiene,Skin Care,Loreal Paris,367.54,499,Face & Body,4.1
991,Bounce Biscuits - Orange Creme,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,27,30,Cream Biscuits & Wafers,4.2
992,Organic - Parmal Rice,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,424.15,499,Organic Masalas & Spices,1
993,Chicken Classic Salami,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,140,140,Chicken Sausages,4
994,EDT Spray - Sport Style For Men,Beauty & Hygiene,Men's Grooming,Brut,595,595,Men's Deodorants,2
995,"Shot Body Spray - Absolute Series, Craze",Beauty & Hygiene,Fragrances & Deos,Layerr,168.75,225,Women's Deodorants,1
996,W3 Perfume Spray - For Women,Beauty & Hygiene,Fragrances & Deos,Engage,250.9,420,Women's Deodorants,4.2
997,Nut Cracker,Snacks & Branded Foods,Snacks & Namkeen,Bikaji,48,48,Namkeen & Savoury Snacks,5
998,Alphabytes,Snacks & Branded Foods,Frozen Veggies & Snacks,ITC Master Chef,137.75,145,Frozen Veg Snacks,4.3
999,Herbal Aloevera Neem & Basil Facial Massage Gel,Beauty & Hygiene,Skin Care,Khadi Natural,215,215,Face Care,3.4
1000,Steel Lunch/Tiffin Box Set With Bag - Tiffany,"Kitchen, Garden & Pets",Steel Utensils,NanoNine,599,900,Steel Lunch Boxes,4
1001,"Christmas Decorative Tree - Big, 5 Ft",Cleaning & Household,Party & Festive Needs,DP,1149,1149,Seasonal Accessories,6
1002,Tea Spoon - Super Pack,"Kitchen, Garden & Pets",Crockery & Cutlery,Ritu,125,170,"Cutlery, Spoon & Fork",3.6
1003,Basmati Rice/Basmati Akki - Dubar,"Foodgrains, Oil & Masala",Rice & Rice Products,Daawat ,88,110,Basmati Rice,4.1
1004,Pro Keratin & Argan Oil Hair Nourishing Smooth Therapy Spray,Beauty & Hygiene,Hair Care,StBotanica,499,499,Hair Styling,3.3
